Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
660.00,1134.98,1150.75,1146.07,1152.40,1161.78,1159.54,1168.13,1163.11,1171.53,1177.94,1183.13,1180.20,1185.60,1192.92,1193.44,1193.82,1198.79,1203.97,1201.45,1213.67,1218.86,1218.44,1238.42,1240.64,1223.99,1239.31,1252.07,1251.23,1256.36,1261.48,1260.75,1268.68,1275.12,1274.29,1276.44,1282.37,1283.75,1292.26,1289.64,1293.53,1300.35,1306.68,1309.72,1315.63,1308.84,1319.88,1324.54,1318.20,1333.04,1326.33,1330.16,1339.92,1335.72,1342.46,1344.58,1351.77,1353.17,1353.62,1351.07,1349.36,
661.00,1146.23,1162.71,1160.02,1165.08,1171.33,1169.93,1180.39,1177.42,1185.32,1192.98,1198.79,1196.83,1196.99,1207.22,1207.94,1207.50,1208.18,1218.20,1217.68,1225.14,1235.08,1232.00,1248.11,1251.24,1236.20,1252.36,1263.71,1260.10,1265.35,1273.41,1277.62,1278.38,1287.20,1289.21,1292.58,1297.43,1304.89,1305.37,1303.36,1307.45,1314.79,1319.12,1324.33,1327.90,1327.02,1330.99,1337.29,1332.79,1346.50,1343.46,1344.38,1357.17,1350.40,1357.73,1358.89,1364.11,1365.31,1372.89,1368.56,1364.27,
662.00,1152.69,1168.78,1164.32,1168.33,1174.27,1173.77,1185.29,1186.02,1187.08,1198.55,1205.46,1199.86,1200.16,1212.95,1214.71,1211.80,1217.23,1218.67,1223.17,1228.37,1240.77,1234.93,1248.71,1255.51,1240.25,1259.28,1269.44,1267.14,1267.62,1278.01,1283.21,1284.70,1290.87,1296.98,1299.48,1304.23,1309.94,1312.56,1314.85,1313.08,1317.04,1325.88,1334.78,1328.74,1331.13,1339.42,1338.74,1340.57,1351.25,1350.05,1353.87,1362.90,1357.35,1363.36,1367.93,1369.53,1369.80,1373.19,1378.78,1373.69,
663.00,1148.77,1163.62,1162.37,1166.78,1176.07,1175.74,1186.78,1188.64,1186.52,1199.07,1202.20,1194.21,1202.28,1208.55,1212.28,1208.05,1216.35,1216.90,1221.98,1226.74,1234.82,1233.32,1249.21,1254.01,1240.53,1259.04,1268.16,1269.98,1271.51,1279.59,1278.92,1280.16,1295.17,1294.93,1296.15,1300.86,1306.97,1312.93,1310.57,1317.62,1316.31,1324.46,1330.98,1330.92,1328.05,1343.44,1339.30,1340.86,1348.37,1346.48,1350.71,1356.58,1357.56,1359.49,1365.35,1371.42,1368.43,1371.89,1375.25,1378.33,
664.00,1148.39,1158.26,1157.30,1161.76,1170.58,1170.44,1178.58,1178.24,1182.91,1190.97,1192.76,1191.32,1197.03,1206.13,1201.87,1204.68,1207.10,1213.29,1216.87,1221.83,1230.24,1225.91,1241.95,1246.65,1238.50,1250.02,1260.89,1262.55,1265.24,1272.13,1270.76,1274.74,1290.31,1287.96,1285.22,1291.21,1299.74,1306.50,1299.97,1311.32,1313.93,1322.34,1324.28,1326.88,1320.41,1333.16,1340.99,1333.43,1342.87,1338.74,1341.15,1352.23,1351.20,1354.71,1358.92,1363.25,1357.90,1370.56,1366.22,1368.23,
665.00,1142.10,1144.19,1149.09,1153.29,1160.73,1162.12,1165.73,1165.84,1173.35,1183.37,1185.42,1181.73,1183.24,1193.73,1190.84,1192.59,1200.97,1203.79,1205.57,1215.86,1223.04,1210.55,1229.15,1235.46,1229.89,1237.79,1249.43,1247.30,1254.98,1260.04,1261.33,1266.03,1279.41,1279.16,1275.05,1281.52,1286.50,1290.26,1290.45,1294.90,1301.46,1309.41,1312.05,1312.53,1310.89,1319.77,1332.39,1323.36,1336.50,1334.10,1330.89,1341.08,1340.79,1344.35,1349.86,1353.09,1343.83,1357.50,1358.49,1359.46,
666.00,1126.47,1131.30,1137.64,1146.68,1147.74,1149.61,1160.98,1158.20,1163.19,1175.29,1174.61,1172.33,1172.31,1184.68,1183.22,1181.68,1192.76,1189.85,1196.03,1203.50,1211.75,1201.10,1217.71,1220.55,1218.62,1225.83,1237.42,1237.44,1240.71,1248.04,1251.46,1253.04,1266.65,1267.32,1266.10,1270.49,1277.73,1280.52,1282.03,1285.21,1287.58,1290.06,1301.26,1295.80,1302.85,1307.94,1317.68,1316.86,1319.36,1320.80,1322.29,1328.66,1330.58,1333.85,1335.25,1339.86,1332.99,1341.98,1347.53,1346.86,
667.00,1115.38,1125.17,1123.83,1136.56,1141.97,1141.69,1149.62,1148.21,1149.69,1161.41,1158.21,1158.61,1163.32,1171.71,1171.19,1171.67,1185.72,1180.17,1182.97,1195.21,1198.47,1188.10,1205.09,1215.21,1209.25,1214.46,1226.58,1228.05,1234.07,1236.97,1236.57,1238.46,1254.93,1250.64,1248.35,1258.08,1263.23,1272.11,1270.27,1276.42,1273.12,1284.74,1288.17,1287.19,1288.55,1302.63,1303.64,1302.29,1307.37,1307.91,1312.00,1314.40,1315.83,1317.75,1320.11,1327.62,1325.14,1326.22,1333.27,1336.02,
668.00,1102.75,1107.63,1112.46,1122.98,1130.54,1126.83,1133.39,1129.76,1138.88,1144.06,1145.06,1141.73,1150.36,1155.60,1155.60,1156.63,1164.43,1172.62,1167.59,1183.79,1184.86,1174.25,1195.18,1200.41,1198.76,1197.93,1210.92,1212.48,1220.44,1221.96,1216.96,1223.54,1241.54,1233.88,1232.63,1239.31,1248.80,1256.66,1247.52,1260.32,1263.27,1268.46,1269.03,1278.02,1271.51,1283.90,1289.86,1287.36,1289.56,1292.56,1293.99,1296.27,1300.13,1305.01,1301.88,1311.64,1308.26,1312.49,1315.68,1316.17,
669.00,1093.89,1098.88,1097.25,1111.23,1116.42,1111.29,1115.99,1115.75,1130.40,1131.23,1134.35,1133.10,1135.32,1146.94,1144.03,1143.63,1150.29,1160.95,1154.24,1170.41,1174.53,1163.41,1181.21,1183.99,1183.83,1184.61,1194.66,1197.28,1203.77,1205.72,1208.32,1211.74,1223.31,1223.02,1223.31,1227.59,1234.41,1241.62,1236.46,1240.31,1249.19,1252.48,1261.46,1262.93,1258.81,1264.67,1272.90,1274.34,1275.97,1279.42,1283.91,1283.19,1284.10,1292.89,1290.33,1296.82,1295.08,1295.43,1304.76,1298.48,
670.00,1081.30,1090.90,1085.76,1106.95,1105.17,1104.33,1111.02,1113.23,1119.39,1127.76,1128.29,1127.71,1130.34,1140.51,1136.88,1133.38,1143.61,1151.54,1147.76,1162.30,1161.13,1156.20,1175.69,1176.54,1172.53,1177.34,1186.21,1190.88,1192.47,1197.12,1199.63,1199.91,1215.28,1216.02,1217.05,1221.77,1229.85,1232.86,1229.33,1233.01,1234.90,1243.25,1251.90,1252.76,1252.89,1255.81,1257.97,1263.24,1266.26,1272.29,1274.25,1271.52,1273.56,1282.22,1283.33,1290.61,1288.02,1284.42,1296.75,1291.18,
671.00,1075.62,1085.98,1080.77,1099.93,1102.98,1099.80,1107.49,1108.90,1110.42,1119.10,1121.01,1124.28,1127.43,1135.01,1135.99,1130.46,1138.49,1145.27,1142.81,1155.07,1154.77,1155.16,1171.76,1173.88,1167.38,1174.93,1180.60,1188.30,1186.54,1191.53,1191.98,1195.10,1209.31,1207.71,1209.74,1215.77,1225.82,1229.24,1222.30,1228.75,1230.49,1235.57,1243.79,1249.27,1248.14,1253.33,1253.94,1255.19,1259.88,1261.29,1266.99,1265.54,1267.80,1276.24,1276.68,1281.56,1284.33,1281.64,1287.53,1281.81,
672.00,1077.82,1085.63,1080.12,1093.17,1100.86,1098.73,1102.57,1102.80,1109.07,1116.88,1117.97,1120.36,1122.61,1128.19,1131.00,1128.43,1135.21,1143.22,1138.22,1152.59,1156.67,1151.73,1168.05,1171.27,1165.27,1172.09,1180.08,1184.51,1185.40,1190.54,1191.01,1193.62,1205.83,1207.27,1206.95,1214.07,1219.78,1225.42,1217.97,1220.90,1227.47,1236.39,1241.12,1250.58,1242.84,1251.12,1251.62,1249.66,1260.32,1259.78,1259.95,1265.13,1265.16,1273.43,1273.87,1278.44,1279.08,1281.95,1280.70,1277.01,
673.00,1078.16,1082.51,1083.35,1096.40,1099.08,1098.41,1103.77,1104.94,1111.80,1122.85,1119.84,1125.86,1124.19,1132.23,1132.22,1131.22,1135.41,1145.78,1139.59,1151.64,1158.00,1154.32,1168.05,1171.06,1165.87,1174.41,1183.62,1185.46,1181.44,1193.15,1193.66,1194.83,1207.05,1212.91,1210.23,1217.43,1225.13,1226.30,1221.44,1221.95,1228.14,1237.68,1242.53,1249.23,1249.06,1246.89,1249.74,1253.08,1257.60,1259.61,1262.62,1267.14,1266.64,1276.35,1279.36,1279.53,1278.86,1283.71,1284.22,1278.52,
674.00,1082.10,1089.03,1086.94,1102.00,1104.75,1103.78,1110.35,1112.28,1113.29,1129.01,1126.19,1132.61,1131.37,1138.29,1140.38,1137.76,1143.37,1146.74,1145.16,1155.42,1162.41,1160.90,1171.69,1176.17,1170.03,1181.72,1189.41,1192.02,1187.52,1198.11,1201.33,1202.45,1213.74,1219.31,1216.10,1224.06,1231.05,1232.93,1230.48,1227.81,1232.09,1241.31,1250.31,1251.11,1256.46,1253.59,1256.64,1257.89,1263.99,1264.42,1269.49,1273.73,1273.00,1281.67,1289.83,1285.33,1287.94,1288.99,1290.56,1284.29,
675.00,1091.49,1094.88,1097.68,1108.38,1112.68,1113.90,1119.08,1119.59,1121.05,1136.18,1133.87,1137.96,1139.71,1143.37,1145.46,1145.28,1150.59,1152.85,1152.85,1163.24,1169.05,1165.46,1181.45,1184.24,1179.14,1190.65,1196.48,1201.08,1199.12,1207.87,1205.93,1208.74,1226.54,1224.17,1221.70,1229.15,1236.05,1241.08,1236.51,1238.46,1241.25,1247.25,1253.72,1259.97,1261.55,1264.86,1267.86,1266.57,1272.12,1272.50,1275.04,1279.81,1279.86,1287.92,1294.83,1294.14,1293.29,1299.54,1296.54,1293.50,
676.00,1100.02,1103.43,1107.37,1115.04,1121.57,1117.95,1125.00,1126.68,1131.15,1140.51,1139.39,1146.24,1147.29,1150.69,1149.78,1154.77,1155.68,1161.27,1161.80,1173.08,1178.52,1173.45,1185.79,1191.99,1189.21,1198.04,1206.60,1207.54,1207.76,1214.05,1213.66,1218.95,1233.12,1231.35,1228.88,1235.99,1242.75,1248.91,1244.73,1248.29,1254.30,1259.31,1262.52,1267.75,1270.02,1273.20,1279.60,1274.67,1279.02,1281.78,1283.83,1287.74,1289.99,1298.12,1302.11,1304.01,1300.18,1309.78,1304.91,1300.64,
677.00,1106.18,1109.42,1113.73,1123.26,1127.10,1125.94,1131.92,1134.13,1140.30,1147.85,1148.67,1152.38,1152.03,1158.72,1157.90,1161.16,1165.40,1168.31,1169.70,1180.81,1188.42,1180.04,1191.73,1200.33,1196.61,1205.85,1215.21,1213.93,1215.10,1223.70,1222.94,1227.71,1240.74,1240.44,1239.04,1246.19,1251.01,1255.32,1255.55,1253.17,1262.82,1266.71,1272.75,1273.22,1280.20,1280.72,1286.19,1282.76,1289.09,1292.57,1293.80,1295.77,1298.10,1306.47,1311.59,1312.17,1308.44,1315.54,1315.30,1309.38,
678.00,1109.78,1117.35,1121.98,1132.11,1132.97,1133.18,1142.24,1143.38,1145.90,1155.56,1154.34,1160.31,1158.83,1167.67,1166.26,1166.45,1173.12,1172.34,1178.22,1187.06,1192.10,1190.05,1200.02,1206.74,1204.48,1214.36,1219.60,1224.02,1222.40,1231.45,1232.71,1234.11,1247.11,1246.97,1247.36,1252.57,1260.50,1261.73,1263.38,1262.62,1269.70,1271.89,1281.05,1279.79,1288.92,1290.02,1292.77,1291.26,1297.39,1299.37,1301.60,1303.29,1306.16,1314.36,1316.94,1319.20,1316.79,1323.01,1322.25,1318.43,
679.00,1114.42,1126.37,1126.38,1135.82,1140.93,1138.58,1148.08,1151.26,1151.03,1160.28,1159.04,1165.55,1166.53,1175.29,1174.08,1171.32,1178.31,1178.79,1185.89,1193.47,1197.63,1196.53,1206.50,1215.46,1210.72,1220.42,1225.11,1230.12,1232.69,1238.42,1239.34,1240.10,1253.41,1250.74,1253.40,1255.95,1264.53,1269.73,1270.36,1271.72,1277.58,1279.47,1288.48,1288.39,1293.65,1301.09,1301.06,1294.67,1306.85,1306.02,1304.87,1308.88,1312.66,1320.43,1321.48,1325.27,1324.21,1331.50,1325.82,1326.57,
680.00,1119.28,1128.17,1131.76,1139.07,1143.10,1141.15,1150.19,1153.24,1157.19,1160.70,1162.09,1166.26,1169.61,1176.59,1175.63,1174.25,1179.42,1185.00,1188.06,1198.34,1202.25,1200.50,1210.52,1218.27,1213.69,1222.57,1228.70,1229.07,1234.87,1242.38,1242.92,1245.75,1257.64,1251.75,1257.19,1258.70,1266.89,1273.14,1271.12,1274.56,1284.99,1284.10,1291.15,1294.76,1295.78,1303.06,1307.49,1299.02,1310.72,1313.63,1306.57,1313.54,1316.90,1325.55,1324.31,1328.23,1325.57,1335.41,1331.30,1330.96,
681.00,1121.44,1130.79,1133.16,1141.00,1141.99,1144.47,1153.32,1153.01,1159.14,1160.15,1163.16,1169.08,1169.09,1179.99,1178.92,1175.08,1180.46,1186.10,1188.47,1197.73,1204.29,1203.49,1211.88,1217.78,1213.41,1221.02,1230.60,1229.72,1231.55,1241.65,1246.56,1249.16,1256.82,1255.36,1259.78,1259.98,1267.22,1271.24,1274.36,1270.20,1284.37,1285.65,1294.99,1293.07,1297.07,1300.66,1306.56,1302.12,1313.06,1313.36,1309.85,1315.47,1319.29,1329.20,1325.50,1329.04,1328.42,1334.33,1332.62,1330.37,
682.00,1116.61,1128.31,1127.44,1138.04,1137.72,1143.70,1151.16,1150.69,1155.41,1161.38,1160.12,1164.33,1167.96,1176.98,1176.48,1170.61,1180.21,1184.64,1184.15,1194.48,1201.02,1199.85,1210.46,1215.54,1209.77,1218.41,1227.23,1226.46,1228.12,1240.69,1243.54,1244.81,1254.03,1253.16,1257.66,1257.76,1265.02,1268.26,1270.51,1266.60,1275.92,1282.48,1290.45,1288.97,1292.40,1301.23,1299.88,1300.47,1309.46,1308.63,1305.44,1310.56,1315.27,1325.19,1322.55,1325.79,1326.55,1330.41,1328.84,1328.83,
683.00,1105.12,1114.74,1114.73,1123.23,1125.78,1129.76,1140.21,1136.68,1140.59,1144.79,1147.65,1150.05,1155.46,1161.17,1165.46,1156.59,1165.00,1172.52,1169.44,1179.89,1186.87,1188.15,1198.97,1201.90,1195.66,1203.93,1212.80,1212.12,1215.05,1224.59,1225.35,1229.63,1238.72,1237.22,1241.65,1238.20,1249.62,1256.90,1252.17,1254.65,1264.34,1268.85,1272.01,1275.84,1275.77,1285.91,1287.94,1285.61,1293.72,1292.29,1289.52,1294.18,1300.94,1309.43,1305.75,1308.83,1311.23,1315.74,1311.16,1312.06,
684.00,1081.36,1088.07,1086.69,1092.47,1096.41,1102.58,1110.32,1105.67,1115.45,1113.55,1118.48,1118.70,1125.26,1128.41,1132.88,1128.82,1135.40,1143.22,1138.90,1151.03,1158.62,1154.05,1167.98,1170.66,1164.40,1171.47,1185.70,1179.44,1184.72,1194.14,1194.93,1200.07,1204.91,1208.38,1212.86,1205.97,1214.22,1224.77,1220.31,1220.27,1232.60,1239.35,1241.20,1241.77,1242.99,1250.82,1256.04,1251.55,1263.00,1261.35,1259.09,1261.42,1269.09,1276.38,1274.79,1277.78,1278.68,1282.30,1280.32,1279.84,
685.00,1042.55,1049.97,1049.21,1057.39,1055.81,1063.67,1071.41,1068.01,1077.13,1076.75,1082.92,1081.78,1085.18,1089.14,1093.80,1090.90,1095.24,1108.32,1101.09,1112.91,1121.02,1114.10,1128.32,1131.02,1127.75,1132.60,1147.12,1139.89,1141.90,1154.23,1156.49,1158.82,1165.30,1168.56,1171.96,1170.02,1177.56,1182.33,1180.14,1180.89,1189.50,1199.32,1200.70,1199.31,1204.28,1208.31,1211.20,1211.77,1220.38,1220.01,1221.58,1221.57,1227.55,1234.84,1235.73,1237.93,1238.12,1240.88,1241.58,1239.44,
686.00,1009.59,1019.45,1015.36,1023.42,1022.70,1030.76,1038.19,1034.94,1040.43,1043.94,1051.65,1050.37,1053.53,1057.71,1064.80,1060.63,1063.89,1070.63,1067.69,1079.55,1087.01,1079.93,1094.39,1098.82,1094.37,1099.19,1110.72,1109.84,1109.49,1117.53,1121.93,1124.26,1131.08,1135.45,1137.37,1135.77,1143.23,1149.29,1146.41,1147.05,1151.26,1164.66,1163.99,1164.06,1168.89,1174.68,1174.42,1175.05,1183.33,1181.37,1189.36,1184.97,1191.71,1196.26,1201.58,1201.08,1205.17,1202.68,1206.38,1202.29,
687.00,985.74,991.25,991.01,997.43,998.09,1004.96,1011.30,1007.91,1018.02,1018.35,1025.78,1023.61,1027.63,1027.24,1035.39,1035.21,1039.17,1043.36,1040.12,1052.44,1061.75,1051.25,1068.38,1070.29,1068.17,1073.23,1083.61,1084.80,1089.03,1091.79,1093.73,1097.18,1108.99,1105.84,1108.60,1108.01,1115.83,1122.79,1117.35,1123.24,1125.08,1137.01,1134.78,1140.52,1139.30,1149.92,1148.79,1146.06,1157.24,1151.65,1156.59,1155.75,1162.92,1167.92,1170.95,1174.85,1176.76,1177.56,1176.46,1174.64,
688.00,967.85,970.57,974.41,981.73,981.09,984.41,990.35,988.60,1001.07,1000.03,1004.38,1008.54,1010.16,1011.37,1012.38,1017.80,1017.53,1028.21,1019.15,1032.12,1042.49,1034.24,1046.38,1051.15,1050.79,1054.27,1066.45,1063.69,1069.01,1072.37,1072.90,1078.65,1089.18,1086.37,1088.77,1088.61,1096.96,1103.29,1097.10,1104.42,1108.42,1120.07,1115.04,1120.77,1122.29,1125.78,1132.12,1124.72,1135.43,1133.61,1138.59,1140.22,1142.61,1151.71,1150.62,1155.20,1153.51,1161.13,1156.68,1153.19,
689.00,961.15,965.00,968.79,976.37,974.92,979.75,982.36,982.36,994.12,995.95,999.00,1002.05,999.62,1007.29,1007.96,1009.93,1014.50,1023.21,1014.29,1024.68,1035.74,1028.17,1039.54,1048.04,1045.09,1048.22,1059.02,1055.35,1063.80,1069.12,1069.25,1073.77,1083.41,1082.17,1084.67,1084.16,1091.05,1095.42,1096.92,1096.61,1101.49,1112.40,1111.21,1111.54,1117.54,1119.89,1123.30,1119.47,1131.36,1130.22,1133.53,1135.23,1135.00,1143.53,1147.12,1147.82,1148.49,1154.33,1153.63,1150.81,
690.00,971.86,976.24,981.59,988.33,988.90,990.80,997.35,997.49,1003.63,1011.66,1009.93,1014.38,1013.70,1019.75,1021.16,1019.57,1025.31,1033.92,1026.85,1036.26,1048.62,1043.52,1054.79,1059.82,1059.32,1062.38,1071.13,1072.02,1078.30,1083.88,1082.00,1086.46,1098.57,1094.42,1098.64,1098.98,1109.09,1110.91,1111.27,1112.50,1113.58,1122.31,1125.44,1126.28,1130.24,1138.14,1136.73,1133.76,1144.40,1140.04,1145.39,1148.70,1149.88,1155.61,1157.79,1161.26,1160.67,1168.02,1163.74,1165.66,
691.00,996.87,1000.38,1001.40,1009.89,1015.92,1013.28,1019.66,1021.73,1028.43,1033.28,1029.71,1037.85,1040.21,1043.31,1042.91,1042.67,1048.73,1056.05,1050.26,1058.97,1069.38,1067.93,1076.55,1085.06,1083.33,1086.60,1093.94,1096.83,1104.81,1107.91,1103.60,1109.96,1123.80,1117.08,1121.34,1121.35,1132.48,1137.12,1134.61,1137.07,1140.21,1149.30,1152.29,1153.76,1153.95,1165.67,1164.38,1160.19,1168.01,1164.86,1170.19,1171.97,1174.95,1180.45,1181.45,1186.15,1186.86,1193.78,1188.22,1190.29,
692.00,1015.34,1017.38,1022.25,1029.64,1037.28,1034.05,1039.34,1039.73,1052.25,1050.24,1048.84,1055.51,1056.64,1060.40,1063.14,1062.28,1065.93,1077.64,1070.70,1081.50,1089.19,1086.12,1097.34,1105.75,1102.58,1108.25,1115.95,1113.80,1123.80,1128.24,1121.57,1129.84,1143.48,1138.23,1141.24,1141.33,1151.92,1155.73,1153.80,1156.25,1163.94,1167.24,1170.82,1175.31,1176.36,1184.34,1186.43,1182.37,1191.12,1189.51,1190.49,1193.11,1196.47,1202.00,1203.02,1205.98,1206.77,1217.55,1212.62,1212.09,
693.00,1033.39,1033.45,1036.67,1047.39,1053.40,1051.32,1053.51,1053.52,1066.64,1067.12,1065.95,1071.69,1069.22,1080.59,1080.95,1076.32,1082.08,1093.10,1089.24,1098.50,1106.66,1103.17,1114.22,1119.95,1119.94,1125.64,1129.59,1131.01,1134.25,1144.64,1141.04,1144.93,1154.92,1157.14,1160.74,1159.62,1168.60,1168.93,1174.99,1170.38,1181.75,1180.34,1190.36,1187.45,1194.68,1196.86,1200.69,1204.61,1206.09,1206.09,1211.09,1209.99,1212.16,1220.65,1223.55,1222.56,1224.32,1236.02,1229.64,1230.08,
694.00,1043.18,1046.69,1044.51,1057.75,1059.79,1062.06,1066.06,1068.97,1073.89,1082.78,1077.52,1083.16,1083.03,1091.11,1093.94,1086.67,1094.63,1102.39,1103.13,1110.87,1114.52,1112.37,1124.98,1132.10,1130.93,1135.66,1141.19,1144.59,1148.51,1156.48,1153.77,1157.93,1166.25,1167.82,1173.33,1170.01,1179.03,1181.98,1187.93,1186.10,1193.10,1191.24,1201.66,1198.87,1203.90,1211.41,1211.00,1213.09,1218.32,1216.00,1221.71,1218.24,1225.15,1227.12,1233.63,1237.10,1238.33,1244.83,1239.81,1244.03,
695.00,1048.38,1051.76,1050.98,1062.73,1066.39,1066.81,1074.21,1076.20,1077.82,1086.43,1084.03,1089.40,1092.68,1096.01,1101.48,1098.24,1098.84,1108.24,1110.08,1117.58,1120.50,1120.64,1133.79,1142.82,1135.50,1143.51,1144.06,1152.21,1153.97,1164.01,1157.95,1166.70,1173.18,1171.09,1177.11,1174.52,1186.65,1189.52,1189.75,1193.03,1202.52,1197.85,1206.32,1207.66,1212.43,1217.71,1221.69,1218.96,1225.85,1222.06,1227.01,1226.41,1231.27,1233.54,1236.22,1242.61,1243.77,1253.49,1243.90,1248.44,
696.00,1053.43,1058.64,1055.99,1065.98,1068.46,1073.08,1077.16,1075.24,1087.20,1087.99,1090.92,1092.70,1093.58,1099.45,1102.13,1105.22,1105.69,1112.94,1113.32,1122.05,1128.37,1122.23,1138.03,1145.28,1138.70,1147.38,1149.51,1153.52,1154.48,1167.38,1164.52,1171.92,1175.41,1178.56,1182.98,1178.94,1187.90,1190.75,1194.57,1193.20,1209.10,1205.26,1213.08,1210.70,1218.74,1218.54,1225.37,1223.74,1232.48,1228.02,1237.13,1231.81,1232.68,1239.49,1242.98,1247.30,1249.15,1256.90,1252.10,1251.37,
697.00,1049.12,1059.08,1058.98,1069.63,1067.77,1075.82,1079.12,1078.66,1086.67,1092.27,1095.22,1094.88,1092.66,1104.55,1102.47,1104.47,1107.08,1115.77,1113.65,1124.16,1128.95,1122.78,1139.84,1143.81,1137.72,1147.11,1149.27,1155.32,1155.52,1166.84,1167.57,1172.70,1174.66,1180.20,1184.95,1182.14,1190.87,1193.33,1197.95,1194.57,1205.29,1204.68,1214.82,1211.42,1218.19,1217.14,1221.85,1227.28,1230.42,1230.97,1239.91,1233.41,1232.35,1238.54,1246.13,1246.67,1251.06,1255.75,1255.14,1254.54,
698.00,1047.81,1057.80,1055.16,1066.92,1065.94,1071.44,1078.53,1079.85,1080.77,1091.80,1093.77,1093.57,1093.97,1104.73,1101.65,1104.87,1107.10,1111.09,1112.55,1121.88,1126.47,1125.48,1138.93,1141.63,1135.92,1144.92,1144.45,1154.76,1155.68,1164.02,1165.35,1174.65,1174.06,1175.98,1183.13,1179.19,1190.61,1196.71,1195.80,1195.60,1204.39,1204.34,1213.66,1210.24,1214.51,1217.00,1221.46,1224.68,1228.82,1226.32,1238.68,1230.52,1233.41,1239.13,1244.65,1245.10,1249.37,1255.67,1250.23,1249.96,
699.00,1045.01,1052.51,1052.30,1059.71,1062.73,1068.62,1076.26,1074.22,1079.14,1086.18,1086.41,1087.59,1091.42,1097.64,1094.86,1101.55,1103.54,1108.95,1105.14,1116.94,1120.83,1116.54,1136.71,1137.25,1130.64,1139.73,1144.03,1149.29,1152.98,1159.64,1156.23,1172.07,1172.33,1169.22,1174.89,1174.56,1182.71,1193.06,1188.84,1189.26,1200.86,1201.98,1205.65,1209.16,1206.52,1215.14,1218.23,1217.93,1227.57,1224.46,1230.27,1226.85,1231.56,1234.25,1237.23,1239.53,1241.92,1247.52,1245.44,1242.09,
700.00,1039.83,1046.36,1050.00,1058.01,1060.11,1064.89,1072.60,1069.80,1077.84,1077.04,1082.74,1086.63,1085.86,1094.76,1088.83,1097.98,1095.61,1106.99,1100.52,1113.42,1119.91,1115.77,1132.50,1132.88,1125.52,1136.05,1142.46,1141.25,1143.31,1154.69,1150.23,1165.06,1165.50,1165.16,1171.60,1174.50,1181.32,1188.98,1182.98,1180.49,1197.36,1198.25,1202.38,1205.14,1207.94,1208.37,1212.35,1214.48,1220.89,1221.35,1226.13,1224.55,1226.52,1233.85,1232.65,1235.44,1235.12,1242.33,1241.59,1239.17,
701.00,1040.72,1046.70,1047.41,1054.72,1058.72,1065.25,1071.99,1070.16,1074.03,1076.31,1083.82,1084.94,1081.06,1092.11,1089.64,1093.60,1096.14,1104.54,1100.33,1111.38,1120.08,1113.33,1131.32,1132.18,1125.72,1134.80,1141.78,1139.81,1143.42,1153.80,1151.94,1162.58,1163.06,1164.79,1171.70,1176.51,1180.25,1188.06,1186.04,1178.39,1190.78,1195.19,1202.73,1201.57,1204.41,1208.78,1206.61,1212.92,1218.45,1218.67,1223.76,1222.63,1223.50,1235.11,1233.20,1233.98,1238.99,1240.04,1241.83,1240.26,
702.00,1040.37,1048.06,1050.80,1056.09,1062.12,1066.34,1074.61,1076.45,1071.18,1079.61,1084.07,1083.76,1082.91,1089.14,1090.58,1092.75,1097.39,1102.41,1104.67,1111.91,1116.75,1112.80,1135.99,1131.44,1127.78,1134.60,1144.53,1144.63,1149.76,1156.55,1154.73,1160.69,1167.50,1168.70,1171.21,1177.84,1182.08,1190.69,1188.01,1185.49,1188.30,1193.71,1202.95,1206.65,1202.22,1214.16,1207.60,1214.19,1220.57,1217.24,1219.38,1221.10,1228.61,1234.00,1231.76,1235.66,1239.33,1241.28,1240.58,1241.64,
